simulation_id,site_id,site_name,ready_for_service,total_capex_usd,unlevered_npv_usd,unlevered_irr
416,S03,Atlas West,2030-04-01,1121184655.3113294,-199332211.4310243,-0.020037797565681137
417,S01,Atlas East,2028-10-01,1421477667.0177886,-24543427.899876356,0.11317369125869159
417,S02,Atlas Central,2029-04-01,2069039715.3258924,137658447.03400683,0.1499076488144262
417,S03,Atlas West,2029-10-01,1084534812.6135721,14613146.138645887,0.12760316965106266
418,S01,Atlas East,2029-03-01,1602387032.9736156,-116879950.26752579,0.08536342617263792
418,S02,Atlas Central,2029-09-01,2332363347.9949293,-67818745.69247007,0.10372164700512787
418,S03,Atlas West,2030-03-01,1222561958.4909806,-130209169.34806979,0.04217193618517201
419,S01,Atlas East,2028-10-01,1534182510.9084396,-193242463.9881034,0.06785996862863408
419,S02,Atlas Central,2029-04-01,2233087876.988951,-105687288.7574563,0.09773052204964139
419,S03,Atlas West,2029-10-01,1170524434.2486615,-104922718.35004437,0.0672166030086101
420,S01,Atlas East,2028-08-01,1605769897.3811893,-312534451.4581156,0.04147752486281808
420,S02,Atlas Central,2029-02-01,2337287295.0770645,-280705142.3796947,0.06529954286641848
420,S03,Atlas West,2029-08-01,1225142958.7426853,-188579310.03452003,0.03329337489625028
421,S01,Atlas East,2028-07-01,1511012213.4552453,-69429510.5189501,0.103136172788588
421,S02,Atlas Central,2029-01-01,2199362221.8070793,75046348.15433908,0.1341046226708913
421,S03,Atlas West,2029-07-01,1152846355.4510388,-13660710.561509252,0.11394881921550204
422,S01,Atlas East,2029-03-01,1639705333.2933154,-54119891.57487798,0.10461084318061586
422,S02,Atlas Central,2029-09-01,2386682207.3491592,34775418.95499182,0.12800952140778032
422,S03,Atlas West,2030-03-01,1251034439.4756408,-86388836.83508873,0.07034574371988755
423,S01,Atlas East,2028-11-01,1331008334.320973,293794894.1277014,0.20250288841717223
423,S02,Atlas Central,2029-05-01,1937356575.5116389,594921891.784322,0.25149909942710225
423,S03,Atlas West,2029-11-01,1015510062.4819279,231456420.48450089,0.24402888495897868
424,S01,Atlas East,2028-05-01,1496476418.944686,-114973924.75038052,0.09300647664969608
424,S02,Atlas Central,2028-11-01,2178204565.352821,11882158.11137104,0.12214303618417688
424,S03,Atlas West,2029-05-01,1141756082.602242,-45610628.68243587,0.10075348025795194
425,S01,Atlas East,2028-10-01,1463171354.794352,122054369.64323318,0.15173476986695578
425,S02,Atlas Central,2029-04-01,2129727194.2006683,350580293.3077023,0.19142837706911653
425,S03,Atlas West,2029-10-01,1116345552.1764317,118762623.22015429,0.17799779840971697
426,S01,Atlas East,2028-10-01,1493734584.132317,-88852069.00936377,0.09605252121436703
426,S02,Atlas Central,2029-04-01,2174213672.459262,53425267.76075578,0.13123512038795004
426,S03,Atlas West,2029-10-01,1139664164.189842,-27682656.180671096,0.10607671294763543
427,S01,Atlas East,2028-05-01,1435680643.095337,-8284671.35612011,0.1180276545053689
427,S02,Atlas Central,2028-11-01,2089712936.0609903,154602977.4955957,0.14832274699801484
427,S03,Atlas West,2029-05-01,1095371157.3245904,25211564.47448969,0.13081594045573164
428,S01,Atlas East,2028-12-01,1498286124.690764,-142291236.5814823,0.07879666739145552
428,S02,Atlas Central,2029-06-01,2180838692.605445,-40575543.69116831,0.11073721089224864
428,S03,Atlas West,2029-12-01,1143136821.0603604,-86699702.57486582,0.07196037486544804
429,S01,Atlas East,2028-11-01,1730384661.3964336,-496864963.4127883,-0.013196992990036183
429,S02,Atlas Central,2029-05-01,2518671007.1436977,-548316625.4529333,0.004982021709319273
429,S03,Atlas West,2029-11-01,1320219408.3246865,-328785281.2000247,-0.04490888406798543
430,S01,Atlas East,2028-10-01,1527372686.5392418,-132427544.28297997,0.08466880834437007
430,S02,Atlas Central,2029-04-01,2223175799.2960076,-9960912.375804901,0.1179266402992667
430,S03,Atlas West,2029-10-01,1165328790.4706807,-59367517.31401265,0.09046726498463631
431,S01,Atlas East,2028-05-01,1605568606.5440624,-507041081.0722172,-0.004363091664687513
431,S02,Atlas Central,2028-11-01,2336994305.080802,-559250658.3144064,0.014936748964312851
431,S03,Atlas West,2029-05-01,1224989381.2891736,-326888187.2350354,-0.023251434700767737
432,S01,Atlas East,2028-08-01,1407098608.957774,31384814.97951126,0.12820408291767849
432,S02,Atlas Central,2029-02-01,2048110197.482982,212032599.76649332,0.16304278562208352
432,S03,Atlas West,2029-08-01,1073564123.8714867,54499405.97857106,0.14622693417183985
433,S01,Atlas East,2028-11-01,1392181639.0218363,-160224681.110682,0.07114377365067637
433,S02,Atlas Central,2029-05-01,2026397719.020673,-62271689.66078901,0.10515431879016979
433,S03,Atlas West,2029-11-01,1062183028.2907345,-88428253.73616278,0.06919550995181845
434,S01,Atlas East,2029-03-01,1672990751.6413221,-238801091.45348,0.05015883750233807
434,S02,Atlas Central,2029-09-01,2435130982.9445915,-227877882.59182596,0.0661924461185266
434,S03,Atlas West,2030-03-01,1276429980.881898,-208762281.33011055,-0.0024763193936078176
435,S01,Atlas East,2028-05-01,1399533749.470858,67745932.3470136,0.13619312007747508
435,S02,Atlas Central,2028-11-01,2037099124.2298045,268895008.0475123,0.16943726263191894
435,S03,Atlas West,2029-05-01,1067792416.2629509,81652560.47392356,0.15518524250569055
436,S01,Atlas East,2029-02-01,1598031522.966215,-194241235.6472472,0.06305269129199376
436,S02,Atlas Central,2029-08-01,2326023661.2063794,-139430953.620008,0.08731112717646838
436,S03,Atlas West,2030-02-01,1219238865.6705194,-154548117.7922064,0.030661887575592406
437,S01,Atlas East,2028-07-01,1617288653.8853369,-21887648.450630903,0.1150884961492562
437,S02,Atlas Central,2029-01-01,2354053485.099768,160102419.73810935,0.14779470294447528
437,S03,Atlas West,2029-07-01,1233931343.3347385,25588790.780476928,0.1304672722541278
438,S01,Atlas East,2028-08-01,1658595035.366895,-185400250.12354243,0.07658012853882079
438,S02,Atlas Central,2029-02-01,2414177218.145147,-85010177.66108274,0.10453977588253371
438,S03,Atlas West,2029-08-01,1265446582.5391865,-93493513.26072359,0.0798473835259319
439,S01,Atlas East,2028-08-01,1429953915.744681,-152929117.1716833,0.07852589789666586
439,S02,Atlas Central,2029-02-01,2081377366.2505913,-59423000.47943473,0.10750323424188157
439,S03,Atlas West,2029-08-01,1091001876.457053,-78515396.27737558,0.08092975896389842
440,S01,Atlas East,2028-10-01,1475901580.790431,-2275312.49102664,0.11939376269765378
440,S02,Atlas Central,2029-04-01,2148256745.372738,163287840.41638947,0.15407517697435336
440,S03,Atlas West,2029-10-01,1126058243.121588,27592672.68459606,0.1337781253746093
441,S01,Atlas East,2028-12-01,1574114502.3010135,-157296954.2431363,0.07645390800153673
441,S02,Atlas Central,2029-06-01,2291211108.904809,-54440743.797830105,0.10812543641300487
441,S03,Atlas West,2029-12-01,1200991064.7185512,-95732578.23713934,0.06935888823888847
442,S01,Atlas East,2028-12-01,1589364776.6022167,15987904.526226044,0.12418845218476626
442,S02,Atlas Central,2029-06-01,2313408730.3876715,196162085.01052833,0.1606274552819995
442,S03,Atlas West,2029-12-01,1212626459.185395,25405828.039313197,0.1327855761772201
443,S01,Atlas East,2029-01-01,1568399749.6163979,-174848929.44380486,0.06963971473823283
443,S02,Atlas Central,2029-07-01,2282892968.8860903,-92037834.41693711,0.09898162261359644
443,S03,Atlas West,2030-01-01,1196630920.0776958,-121775202.96202528,0.05200196197824081
444,S01,Atlas East,2028-06-01,1425569255.1509786,73235117.70932698,0.13763348863796043
444,S02,Atlas Central,2028-12-01,2074995249.1642025,282910883.1607268,0.1725427732671272
444,S03,Atlas West,2029-06-01,1087656542.8188946,88457250.09304404,0.15864441534490958
445,S01,Atlas East,2028-10-01,1592299003.144421,14695125.272295713,0.12361520281291893
445,S02,Atlas Central,2029-04-01,2317679660.1324353,197127692.44058084,0.15802158819727863
445,S03,Atlas West,2029-10-01,1214865165.3620396,42340509.53738427,0.13952756617102868
446,S01,Atlas East,2028-11-01,1480502210.330203,-78102275.61702502,0.09816690883098023
446,S02,Atlas Central,2029-05-01,2154953217.258407,54637176.23792076,0.13199064984641273
446,S03,Atlas West,2029-11-01,1129568353.0667477,-32683579.980992675,0.10271859307950049
447,S01,Atlas East,2028-09-01,1597414350.1438518,-22922298.018559456,0.11448501110715936
447,S02,Atlas Central,2029-03-01,2325125331.876051,144976986.39422345,0.1472168122505053
447,S03,Atlas West,2029-09-01,1218767985.665309,20089188.53463602,0.12895977382486734
448,S01,Atlas East,2028-07-01,1516483797.679324,-236175472.89630294,0.0600660271252782
448,S02,Atlas Central,2029-01-01,2207326416.622127,-164632724.23023534,0.08776342976013285
448,S03,Atlas West,2029-07-01,1157020971.5627437,-131999200.76704931,0.05914152484148705
449,S01,Atlas East,2028-08-01,1496848206.0144846,181137914.62461388,0.16294954983477838
449,S02,Atlas Central,2029-02-01,2178745722.08775,439914013.6448927,0.2011506328685686
449,S03,Atlas West,2029-08-01,1142039742.3666067,165044345.16297472,0.19220110224621267
450,S01,Atlas East,2029-02-01,1407056140.0291233,119843374.43998611,0.15669184777593226
450,S02,Atlas Central,2029-08-01,2048048381.5979466,293326798.4659145,0.19220104121639792
450,S03,Atlas West,2030-02-01,1073531721.65185,55128175.374777675,0.15370508543568917
451,S01,Atlas East,2028-11-01,1502614923.7295942,-94567429.4138099,0.093839337480357
451,S02,Atlas Central,2029-05-01,2187139500.095299,36412376.023247,0.1279016784307876
451,S03,Atlas West,2029-11-01,1146439534.401098,-42084924.77488899,0.0980031058812707
452,S01,Atlas East,2029-02-01,1426761136.0800977,-45702138.964155555,0.10555604004824004
452,S02,Atlas Central,2029-08-01,2076730098.0721424,59402744.33351731,0.13504457607033538
452,S03,Atlas West,2030-02-01,1088565903.8240747,-53443498.405362844,0.08651334367650887
453,S01,Atlas East,2028-08-01,1397847215.6554732,142137238.3929999,0.1563121333190598
453,S02,Atlas Central,2029-02-01,2034644280.5651891,375186914.8341868,0.19449494161753145
453,S03,Atlas West,2029-08-01,1066505653.4260278,134322445.1058761,0.18329157303691246
454,S01,Atlas East,2028-05-01,1509111515.757047,-137123376.54174745,0.08787900102966795
454,S02,Atlas Central,2028-11-01,2196595650.7130346,-14158637.916236639,0.11745507540084099
454,S03,Atlas West,2029-05-01,1151396193.5035245,-58956209.74639654,0.09520870512606328
455,S01,Atlas East,2028-07-01,1567029669.421702,-53665351.36066699,0.10747848408132832
455,S02,Atlas Central,2029-01-01,2280898741.047144,100090659.5073371,0.13808578365727553
455,S03,Atlas West,2029-07-01,1195585599.632854,-2619662.3809247017,0.11888465536163229
456,S01,Atlas East,2028-04-01,1445047398.4119067,-66280626.34647131,0.10451254651593267
456,S02,Atlas Central,2028-10-01,2103346768.7995534,79973740.44405651,0.13431176823301838
456,S03,Atlas West,2029-04-01,1102517644.7142696,-12225227.68663776,0.11489494016924451
457,S01,Atlas East,2028-07-01,1501775004.6368246,-115213683.20958221,0.09148368826340891
457,S02,Atlas Central,2029-01-01,2185916951.1936,13475220.979970455,0.12257625145416684
457,S03,Atlas West,2029-07-01,1145798707.241429,-44783331.76346457,0.09981825796556953
458,S01,Atlas East,2028-07-01,1575942652.6481276,-270076548.4141246,0.05362460721541873
458,S02,Atlas Central,2029-01-01,2293872083.298941,-207625061.0220616,0.080622440165669
458,S03,Atlas West,2029-07-01,1202385875.7241268,-153434647.29897654,0.05153142501592134
459,S01,Atlas East,2028-10-01,1345487939.7524354,-7843185.426286578,0.11770564839856079
459,S02,Atlas Central,2029-04-01,1958432445.639656,150949661.3245101,0.15450715841610374
459,S03,Atlas West,2029-10-01,1026557465.1444507,23075577.78181553,0.13263954367140318
460,S01,Atlas East,2029-02-01,1588858306.882774,6958659.110601664,0.12194614451718411
460,S02,Atlas Central,2029-08-01,2312671535.5738153,148936864.8948853,0.15342780415101176
460,S03,Atlas West,2030-02-01,1212240041.547598,-18989154.404395103,0.10945153026589516
461,S01,Atlas East,2028-11-01,1649989461.4941592,-449425099.2089777,-0.0052124409707234864
461,S02,Atlas Central,2029-05-01,2401651327.285943,-481568770.647027,0.015086813136821586
461,S03,Atlas West,2029-11-01,1258880848.3992474,-295705492.34388125,-0.0342664345635898
462,S01,Atlas East,2028-09-01,1544624108.500974,-106723288.15957189,0.09288237790571663
462,S02,Atlas Central,2029-03-01,2248286202.37364,37276906.504651785,0.1273584678846873
462,S03,Atlas West,2029-09-01,1178490986.4859283,-33173967.755324602,0.10443846701496451
463,S01,Atlas East,2029-02-01,1356284950.625155,159325561.46086848,0.1699832306910587
463,S02,Atlas Central,2029-08-01,1974148094.798837,352938774.9447727,0.20898042295432306
463,S03,Atlas West,2030-02-01,1034795184.5510442,85094023.29253078,0.1733583788034916
464,S01,Atlas East,2028-08-01,1396273575.9604316,-132635421.17352223,0.08338977754911592
464,S02,Atlas Central,2029-02-01,2032353760.5646281,-34463197.971399784,0.11261910451272206
464,S03,Atlas West,2029-08-01,1065305024.6216624,-65522902.08873677,0.08678011435115818
465,S01,Atlas East,2028-07-01,1550053303.2541065,21005281.576637745,0.1248597875704951
465,S02,Atlas Central,2029-01-01,2256188696.958755,210623007.8740387,0.1577487747523021
465,S03,Atlas West,2029-07-01,1182633261.0012813,52230295.199676156,0.1420695706493078
466,S01,Atlas East,2029-01-01,1370747682.8739343,145775490.1928407,0.1640096337488688
466,S02,Atlas Central,2029-07-01,1995199405.0720596,365687686.73596,0.2077837852632023
466,S03,Atlas West,2030-01-01,1045829713.6001128,101019129.25615263,0.17971950608959952
467,S01,Atlas East,2028-11-01,1458079962.3600538,140641845.50559044,0.15768781430381895
467,S02,Atlas Central,2029-05-01,2122316389.6574116,376493799.6558857,0.19936835851802326
467,S03,Atlas West,2029-11-01,1112461008.319152,123675773.574777,0.18299266313074902
468,S01,Atlas East,2028-06-01,1520279194.3978977,-296188080.78350794,0.045725457026618344
468,S02,Atlas Central,2028-12-01,2212850827.4013844,-260097846.82317352,0.06979386526907438
468,S03,Atlas West,2029-06-01,1159916718.6887665,-178893930.942338,0.03903828576726864
469,S01,Atlas East,2028-07-01,1407018276.068869,-231621700.0519595,0.05645710752210653
469,S02,Atlas Central,2029-01-01,2047993268.5002427,-168224925.43403888,0.0844202408305399
469,S03,Atlas West,2029-07-01,1073502832.8525445,-131881690.14233649,0.054263846208117306
470,S01,Atlas East,2028-05-01,1509718847.275966,-196162345.57326937,0.07320804569177763
470,S02,Atlas Central,2028-11-01,2197479655.4794617,-107812381.9333744,0.10026365859658304
470,S03,Atlas West,2029-05-01,1151859564.9587,-105138543.2999233,0.07499281438663252
471,S01,Atlas East,2028-08-01,1545859219.8104234,-266568019.06326652,0.051054550739501936
471,S02,Atlas Central,2029-02-01,2250083975.5018387,-212106132.93438625,0.07752083768924511
471,S03,Atlas West,2029-08-01,1179433330.670175,-155079623.85665214,0.046645314886911926
472,S01,Atlas East,2028-09-01,1423899461.146232,21129644.348786116,0.12562428388567626
472,S02,Atlas Central,2029-03-01,2072564771.22396,208105272.98420048,0.16311637358703557
472,S03,Atlas West,2029-09-01,1086382551.8374956,52686056.32097018,0.14599139270826034
473,S01,Atlas East,2028-09-01,1601168161.305696,-92466589.06720746,0.0974396664936823
473,S02,Atlas Central,2029-03-01,2330589212.5671797,49017512.61991453,0.1293200746197387
473,S03,Atlas West,2029-09-01,1221632004.551753,-26768896.467183948,0.10791463281841063
474,S01,Atlas East,2028-09-01,1354269685.2617428,126150569.30653083,0.1542749902858429
474,S02,Atlas Central,2029-03-01,1971214764.1032035,351385723.8547647,0.1944286294226869
474,S03,Atlas West,2029-09-01,1033257611.7182186,124180953.71539712,0.18272152008336984
475,S01,Atlas East,2028-07-01,1517957069.0879788,-148640971.5741279,0.08325276715639807
475,S02,Atlas Central,2029-01-01,2209470845.005836,-48800726.833503485,0.11065966001588112
475,S03,Atlas West,2029-07-01,1158145023.0819395,-74257857.05275488,0.08652895673069705
476,S01,Atlas East,2028-09-01,1476567965.3687048,98221208.85537386,0.14477481864368769
476,S02,Atlas Central,2029-03-01,2149226705.1477814,314546297.4354756,0.1819140377791144
476,S03,Atlas West,2029-09-01,1126566669.873901,104393606.3441596,0.1689216755676317
477,S01,Atlas East,2028-11-01,1476656794.6388764,10451531.007475972,0.12285819237151219
477,S02,Atlas Central,2029-05-01,2149356001.085476,187254465.5112331,0.16023309100356964
477,S03,Atlas West,2029-11-01,1126634443.3170688,31297876.14456141,0.13622276288009671
478,S01,Atlas East,2028-08-01,1384044520.4549851,-12523165.712097168,0.11663516041639355
478,S02,Atlas Central,2029-02-01,2014553690.8844786,144516073.67932034,0.15015021118976946
478,S03,Atlas West,2029-08-01,1055974708.1989886,22098087.80918598,0.13092775311701876
479,S01,Atlas East,2029-03-01,1347898170.409627,-18679034.238551736,0.11360571116648832
479,S02,Atlas Central,2029-09-01,1961940670.2629013,77534772.99978924,0.14146001360357552
479,S03,Atlas West,2030-03-01,1028396381.8680857,-55178766.59493315,0.08173644278195358
480,S01,Atlas East,2028-07-01,1422966054.8662467,-103050073.4539988,0.09317046401833307
480,S02,Atlas Central,2029-01-01,2071206146.5275369,18873727.302401066,0.12379870109196389
480,S03,Atlas West,2029-07-01,1085670397.4164696,-39965217.47095716,0.10103046398215221
481,S01,Atlas East,2028-07-01,1379411086.200212,45817866.123895764,0.1318051713804569
481,S02,Atlas Central,2029-01-01,2007809469.913642,234474289.98477244,0.16674662964018538
481,S03,Atlas West,2029-07-01,1052439569.471273,65869332.92864227,0.1510172181287588
482,S01,Atlas East,2028-05-01,1665596197.4067311,-465655873.28378487,0.011735841505451594
482,S02,Atlas Central,2028-11-01,2424367798.4475756,-498333265.58680654,0.031106696567867465
482,S03,Atlas West,2029-05-01,1270788209.8732839,-298119224.90863097,-0.00400660905038297
483,S01,Atlas East,2028-11-01,1524508258.4692545,253510207.00872922,0.18336266616247388
483,S02,Atlas Central,2029-05-01,2219006465.105248,539987679.6550336,0.2264765465305374
483,S03,Atlas West,2029-11-01,1163143337.943209,202317763.9142934,0.21644227637227087
484,S01,Atlas East,2028-11-01,1473831103.9122078,-174144129.63705575,0.06966651373430621
484,S02,Atlas Central,2029-05-01,2145243051.2499914,-77834803.43533516,0.10240289969429917
484,S03,Atlas West,2029-11-01,1124478545.9478328,-98016795.38937485,0.06664485816810739
485,S01,Atlas East,2028-09-01,1536184875.3463316,195468316.78541493,0.16633840333761918
485,S02,Atlas Central,2029-03-01,2236002429.6707716,457314176.76798725,0.2047877066801791
485,S03,Atlas West,2029-09-01,1172052164.153127,174538555.58758473,0.1970535741402215
486,S01,Atlas East,2028-12-01,1401323489.9982958,7807610.831257939,0.12231949183110746
486,S02,Atlas Central,2029-06-01,2039704190.9975195,172678602.82798457,0.1604892721384834
486,S03,Atlas West,2029-12-01,1069157921.9986998,18083788.52414298,0.13032202299480788
487,S01,Atlas East,2028-08-01,1614111350.5161138,-320364886.76499164,0.03976062855473783
487,S02,Atlas Central,2029-02-01,2349428743.529011,-290715055.108454,0.0635333857065612
487,S03,Atlas West,2029-08-01,1231507178.541924,-193211242.55256748,0.03147278523828634
488,S01,Atlas East,2028-07-01,1544235613.8496227,-319844013.1581241,0.0382712541542205
488,S02,Atlas Central,2029-01-01,2247720726.825562,-292763185.518687,0.06225178593301406
488,S03,Atlas West,2029-07-01,1178194579.4556382,-194670156.3793434,0.02968688616487203
489,S01,Atlas East,2028-09-01,1551856244.0924816,-70648898.69557142,0.10228498619926985
489,S02,Atlas Central,2029-03-01,2258812977.51239,70497068.3966968,0.13378350080955026
489,S03,Atlas West,2029-09-01,1184008838.0853748,-15958300.673047543,0.11258787012783555
490,S01,Atlas East,2028-11-01,1486658862.0104094,-156235627.8876388,0.07558052297213558
490,S02,Atlas Central,2029-05-01,2163914565.815151,-62514699.12090421,0.10604811177446116
490,S03,Atlas West,2029-11-01,1134265650.2746086,-88986006.31854212,0.07220640633684017
491,S01,Atlas East,2029-05-01,1424620897.6169457,77524944.07073855,0.14619152395862933
491,S02,Atlas Central,2029-11-01,2073614862.0868878,139775970.94526172,0.1592566120751544
491,S03,Atlas West,2030-05-01,1086932981.1447809,-56434046.1473794,0.07936498141135084
492,S01,Atlas East,2028-08-01,1589200656.9610798,-73840094.63627565,0.10245017560021763
492,S02,Atlas Central,2029-02-01,2313169845.132239,87062723.71314263,0.13604133622815584
492,S03,Atlas West,2029-08-01,1212501241.9777129,-9552267.829645157,0.11583600073175382
493,S01,Atlas East,2028-07-01,1646334700.0642123,-273797775.67104816,0.0557637755866518
493,S02,Atlas Central,2029-01-01,2396331618.9823537,-212268813.56516385,0.08150146813377179
493,S03,Atlas West,2029-07-01,1256092400.7897325,-155909422.66569138,0.053515984503078595
494,S01,Atlas East,2028-08-01,1646736234.5320387,-231535822.05578578,0.0647093872080089
494,S02,Atlas Central,2029-02-01,2396916074.7077456,-138070105.00602627,0.09448117728506755
494,S03,Atlas West,2029-08-01,1256398756.717037,-120518799.91708076,0.06738730270578452
495,S01,Atlas East,2028-08-01,1505385181.0408921,-137823402.33431995,0.08477352490682288
495,S02,Atlas Central,2029-02-01,2191171763.5150766,-29190229.872069597,0.11420883829849782
495,S03,Atlas West,2029-08-01,1148553138.1274958,-64166128.37595332,0.08989191024653298
496,S01,Atlas East,2028-09-01,1536820441.8548746,-290759117.72920024,0.041549326448032
496,S02,Atlas Central,2029-03-01,2236927532.033207,-245954167.58932662,0.0684904695893076
496,S03,Atlas West,2029-09-01,1172537077.8596454,-171371047.91899502,0.034889559889096144
497,S01,Atlas East,2028-11-01,1556169565.4842575,-56148508.90675819,0.10517410566886176
497,S02,Atlas Central,2029-05-01,2265091256.427086,101276431.89815116,0.1409878813458174
497,S03,Atlas West,2029-11-01,1187299742.5546558,-11840227.758744478,0.11408879564748697
498,S01,Atlas East,2028-06-01,1523316818.036573,-403097823.82046044,0.015668961481895005
498,S02,Atlas Central,2028-12-01,2217272257.364345,-415094086.22047114,0.03743634286137221
498,S03,Atlas West,2029-06-01,1162234313.0204964,-254853322.91023588,0.0012198571127683966
499,S01,Atlas East,2028-07-01,1524542969.31343,-64488223.2690388,0.10450365817474982
499,S02,Atlas Central,2029-01-01,2219056988.667326,93176386.82093453,0.1373000267888329
499,S03,Atlas West,2029-07-01,1163169821.0317283,-5802547.655786395,0.11746006503690731
500,S01,Atlas East,2028-10-01,1486937319.5179949,105897243.27195823,0.14723915235651397
500,S02,Atlas Central,2029-04-01,2164319876.1873035,322067797.00733113,0.18497304649411772
500,S03,Atlas West,2029-10-01,1134478103.0396552,105287597.7014296,0.1708746622738162
