site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd
S03,2030-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,20,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,1984469.3800200832,5167889.010468967,325577007.65954494,7152358.39048905,11411777.019979917,2852944.254994979,10543302.145005021,10543302.145005021,3390943.754515971,3390943.754515971
S03,2031-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,21,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,1953462.0459572694,5167889.010468967,320409118.649076,7121351.056426236,11442784.354042731,2860696.088510683,10535550.311489318,10535550.311489318,3414199.255063081,3414199.255063081
S03,2031-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,22,0.8,9000,45.0,53.099999999999994,6048000,4838400.0,3.65,17660160.0,28546.559999999998,1570060.7999999998,3400000.0,919296.0,5889356.8,11770803.2,0.0,0.0,0.0,1922454.7118944556,5167889.010468967,315241229.638607,7090343.722363423,9848348.488105543,2462087.1220263857,9308716.077973614,9308716.077973614,2218372.355610191,2218372.355610191
S03,2031-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,23,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,1891447.3778316418,5167889.010468967,310073340.62813807,7059336.388300609,11504799.022168359,2876199.7555420897,10520046.64445791,10520046.64445791,3460710.2561573014,3460710.2561573014
S03,2031-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,24,0.8,9000,45.0,53.099999999999994,6480000,5184000.0,3.65,18921600.0,30585.599999999995,1682207.9999999998,3400000.0,984960.0,6067168.0,12854432.0,0.0,0.0,0.0,1860440.0437688283,5167889.010468968,304905451.6176691,7028329.054237796,10993991.956231171,2748497.989057793,10105934.010942208,10105934.010942208,3077604.9567044117,3077604.9567044117
S03,2031-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,25,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,1829432.7097060145,5167889.010468968,299737562.60720015,6997321.720174983,11566813.690293986,2891703.4225734966,10504542.977426503,10504542.977426503,3507221.2572515197,3507221.2572515197
S03,2031-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,26,0.8,9000,45.0,53.099999999999994,6480000,5184000.0,3.65,18921600.0,30585.599999999995,1682207.9999999998,3400000.0,984960.0,6067168.0,12854432.0,0.0,0.0,0.0,1798425.3756432007,5167889.010468968,294569673.5967312,6966314.386112168,11056006.624356799,2764001.6560891997,10090430.3439108,10090430.3439108,3124115.957798632,3124115.957798632
S03,2031-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,27,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,1767418.041580387,5167889.010468968,289401784.5862622,6935307.052049356,11628828.358419614,2907207.0896049035,10489039.310395097,10489039.310395097,3553732.258345742,3553732.258345742
S03,2031-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,28,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,1736410.7075175731,5167889.010468968,284233895.57579327,6904299.717986541,11659835.692482427,2914958.9231206067,10481287.476879394,10481287.476879394,3576987.758892853,3576987.758892853
S03,2031-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,29,0.8,9000,45.0,53.099999999999994,6480000,5184000.0,3.65,18921600.0,30585.599999999995,1682207.9999999998,3400000.0,984960.0,6067168.0,12854432.0,0.0,0.0,0.0,1705403.3734547594,5167889.010468968,279066006.5653243,6873292.383923728,11149028.626545241,2787257.1566363103,10067174.84336369,10067174.84336369,3193882.4594399612,3193882.4594399612
S03,2031-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,30,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,1674396.0393919456,5167889.010468968,273898117.55485535,6842285.049860913,11721850.360608054,2930462.5901520136,10465783.809847986,10465783.809847986,3623498.759987073,3623498.759987073
S03,2031-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,31,0.8,9000,45.0,53.099999999999994,6480000,5184000.0,3.65,18921600.0,30585.599999999995,1682207.9999999998,3400000.0,984960.0,6067168.0,12854432.0,0.0,0.0,0.0,1643388.7053291318,5167889.010468969,268730228.5443864,6811277.7157981,11211043.294670869,2802760.823667717,10051671.176332284,10051671.176332284,3240393.4605341833,3240393.4605341833
S03,2031-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,32,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,1612381.371266318,5167889.010468969,263562339.53391743,6780270.381735288,11783865.028733682,2945966.2571834205,10450280.14281658,10450280.14281658,3670009.761081293,3670009.761081293
