site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd,grant_funding_usd,customer_prepayment_usd,equipment_finance_usd,sponsor_equity_draw_usd,maintenance_capex_usd,cads_usd,dscr,rolling_12m_cads_usd,rolling_12m_debt_service_usd,rolling_12m_dscr,adjusted_equity_cash_flow_usd,capital_stack
S03,2028-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,50526130.64556474,0.0,-10,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41099828.14862582,9426302.49693892,56557.81498163351,0.0,0.0,9482860.311920553,0.0,0.0,0.0,0.0,-50526130.64556474,-41099828.14862582,-1.862645149230957e-09,0.0,0.0,2526306.5322782374,41099828.14862582,0.0,0.0,,0.0,0.0,,-41099828.14862582,project_finance
S03,2028-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,65694974.07935259,0.0,-9,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16423743.519838147,49271230.55951444,352524.54522860993,0.0,0.0,59106615.4166636,0.0,0.0,0.0,0.0,-65694974.07935259,-16423743.519838147,0.0,0.0,0.0,3284748.7039676295,16423743.519838147,0.0,0.0,,0.0,0.0,,-16423743.519838147,project_finance
S03,2028-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,80863817.51314044,0.0,-8,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20215954.37828511,60647863.13485533,718526.8713091135,0.0,0.0,120473005.42282805,0.0,0.0,0.0,0.0,-80863817.51314044,-20215954.37828511,0.0,0.0,0.0,4043190.875657022,20215954.37828511,0.0,0.0,,0.0,0.0,,-20215954.37828511,project_finance
S03,2028-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,87435778.33939837,0.0,-7,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858944.584849592,65576833.75454877,1116299.0350642607,0.0,0.0,187166138.21244106,0.0,0.0,0.0,0.0,-87435778.33939837,-21858944.584849596,0.0,0.0,0.0,4371788.916969919,21858944.584849592,0.0,0.0,,0.0,0.0,,-21858944.584849596,project_finance
S03,2028-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,87562113.84849827,0.0,-6,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21890528.462124567,65671585.3863737,1517026.3415928883,0.0,0.0,254354749.94040763,0.0,0.0,0.0,0.0,-87562113.84849827,-21890528.46212457,0.0,0.0,0.0,4378105.692424914,21890528.462124567,0.0,0.0,,0.0,0.0,,-21890528.46212457,project_finance
S03,2028-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,70410962.44660339,0.0,-5,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17602740.611650847,52808221.83495254,1842977.8306521608,0.0,0.0,309005949.60601234,0.0,0.0,0.0,0.0,-70410962.44660339,-17602740.611650847,0.0,0.0,0.0,3520548.1223301697,17602740.611650847,0.0,0.0,,0.0,0.0,,-17602740.611650847,project_finance
S03,2028-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,35982324.13371378,0.0,-4,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8995581.033428445,26986743.100285336,2015956.156237786,0.0,0.0,338008648.8625355,0.0,0.0,0.0,0.0,-35982324.13371378,-8995581.033428445,0.0,0.0,0.0,1799116.2066856893,8995581.033428445,0.0,0.0,,0.0,0.0,,-8995581.033428445,project_finance
S03,2029-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,False,False,59871568.26220668,18129496.402877696,-3,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14967892.06555167,44903676.19665501,2297473.950355143,0.0,0.0,385209799.0095457,0.0,0.0,0.0,0.0,-59871568.26220668,-14967892.065551668,0.0,0.0,0.0,2993578.4131103344,14967892.06555167,0.0,0.0,,0.0,0.0,,-14967892.065551668,project_finance
S03,2029-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,False,141153223.51546046,107913669.06474818,-2,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35288305.878865115,105864917.63659534,2946448.299876846,0.0,0.0,494021164.9460179,0.0,0.0,0.0,0.0,-141153223.51546046,-35288305.87886512,0.0,0.0,0.0,7057661.175773024,35288305.878865115,0.0,0.0,,0.0,0.0,,-35288305.87886512,project_finance
S03,2029-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,False,215827338.12949637,215827338.12949637,-1,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53956834.53237409,161870503.59712228,3935350.0112588406,0.0,0.0,659827018.554399,0.0,0.0,0.0,0.0,-215827338.12949637,-53956834.532374084,0.0,0.0,0.0,10791366.90647482,53956834.53237409,0.0,0.0,,0.0,0.0,,-53956834.532374084,project_finance
S03,2029-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,18129496.402877696,18129496.402877696,0,0.2,1125,5.625,6.637499999999999,810000,162000.0,3.65,591300.0,955.7999999999998,52568.99999999999,3400000.0,30780.0,3483349.0,-2892049.0,4532374.100719424,13597122.302158272,0.0,4040544.845139343,5611867.840471311,667812273.016086,9652412.685610654,0.0,0.0,-2892049.0,-21021545.402877696,-17076835.786330078,-12544461.685610654,0.0,0.0,906474.8201438849,4532374.100719424,11826.0,-2903875.0,-0.30084447221459515,-2903875.0,9652412.685610654,-0.30084447221459515,-17088661.786330078,project_finance
S03,2029-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,1,0.23750000000000002,2250,11.25,13.274999999999999,1674000,397575.0,3.65,1451148.75,2345.6924999999997,129013.08749999998,3400000.0,75539.25,3604552.3375,-2153403.5875,0.0,0.0,0.0,4006873.6380965156,5611867.840471311,662200405.1756147,9618741.478567826,0.0,0.0,-2153403.5875,-2153403.5875,-11772145.066067826,-11772145.066067826,0.0,0.0,0.0,0.0,29022.975000000002,-2182426.5625,-0.2268931509764363,-5086301.5625,19271154.16417848,-0.26393341671016757,-11801168.041067826,project_finance
S03,2029-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,2,0.275,3375,16.875,19.912499999999998,2430000,668250.0,3.65,2439112.5,3942.6749999999997,216847.12499999997,3400000.0,126967.5,3743814.625,-1304702.125,0.0,0.0,0.0,3973202.431053688,5611867.8404713115,656588537.3351434,9585070.271525,0.0,0.0,-1304702.125,-1304702.125,-10889772.396525,-10889772.396525,0.0,0.0,0.0,0.0,48782.25,-1353484.375,-0.14120755890761547,-6439785.9375,28856224.43570348,-0.22316800147742566,-10938554.646525,project_finance
S03,2029-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,3,0.3125,4500,22.5,26.549999999999997,3348000,1046250.0,3.65,3818812.5,6172.874999999999,339508.12499999994,3400000.0,198787.5,3938295.625,-119483.125,0.0,0.0,0.0,3939531.22401086,5611867.8404713115,650976669.4946722,9551399.064482171,0.0,0.0,-119483.125,-119483.125,-9670882.189482171,-9670882.189482171,0.0,0.0,0.0,0.0,76376.25,-195859.375,-0.020505830996876948,-6635645.3125,38407623.50018565,-0.17276896375710216,-9747258.439482171,project_finance
S03,2029-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,4,0.35000000000000003,5625,28.125,33.1875,4185000,1464750.0000000002,3.65,5346337.500000001,8642.025000000001,475311.37500000006,3400000.0,278302.50000000006,4153613.875,1192723.625000001,0.0,0.0,0.0,3905860.016968033,5611867.8404713115,645364801.6542009,9517727.857439345,0.0,0.0,1192723.625000001,1192723.625000001,-8325004.232439344,-8325004.232439344,0.0,0.0,0.0,0.0,106926.75000000001,1085796.875000001,0.11408152147902707,-5549848.437499999,47925351.35762499,-0.11580193530739781,-8431930.982439343,project_finance
S03,2029-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,5,0.38750000000000007,6750,33.75,39.824999999999996,4860000,1883250.0000000002,3.65,6873862.500000001,11111.175000000001,611114.6250000001,3400000.0,357817.50000000006,4368932.125,2504930.375000001,0.0,0.0,0.0,3872188.809925205,5611867.840471312,639752933.8137296,9484056.650396518,0.0,0.0,2504930.375000001,2504930.375000001,-6979126.2753965175,-6979126.2753965175,0.0,0.0,0.0,0.0,137477.25000000003,2367453.125000001,0.24962452379499656,-3182395.312499998,57409408.00802151,-0.05543334137943626,-7116603.5253965175,project_finance
S03,2029-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,6,0.42500000000000004,7875,39.375,46.4625,5859000,2490075.0000000005,3.65,9088773.750000002,14691.442500000001,808029.3375,3400000.0,473114.2500000001,4681143.5875,4407630.1625000015,0.0,0.0,0.0,3838517.6028823773,5611867.840471312,634141065.9732584,9450385.44335369,569112.5596176242,142278.13990440604,4265352.022595596,4265352.022595596,-5185033.420758095,-5185033.420758095,0.0,0.0,0.0,0.0,181775.47500000003,4083576.5475955955,0.4321068777641775,901181.2350955973,66859793.4513752,0.013478672137253836,-5366808.895758094,project_finance
S03,2029-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,7,0.4625000000000001,9000,45.0,53.099999999999994,6480000,2997000.0000000005,3.65,10939050.000000002,17682.3,972526.5,3400000.0,569430.0000000001,4941956.5,5997093.500000002,0.0,0.0,0.0,3804846.3958395496,5611867.840471313,628529198.1327871,9416714.236310862,2192247.1041604523,548061.7760401131,5449031.723959889,5449031.723959889,-3967682.5123509727,-3967682.5123509727,0.0,0.0,0.0,0.0,218781.00000000003,5230250.723959889,0.5554220498474973,6131431.959055487,76276507.68768607,0.08038427747846842,-4186463.5123509727,project_finance
S03,2029-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,8,0.5,9000,45.0,53.099999999999994,6696000,3348000.0,3.65,12220200.0,19753.199999999997,1086425.9999999998,3400000.0,636120.0,5122546.0,7097654.0,0.0,0.0,0.0,3771175.1887967223,5611867.840471313,622917330.2923158,9383043.029268036,3326478.8112032777,831619.7028008194,6266034.29719918,6266034.29719918,-3117008.7320688553,-3117008.7320688553,0.0,0.0,0.0,0.0,244404.0,6021630.29719918,0.6417566538292773,12153062.256254667,85659550.7169541,0.14187632499278663,-3361412.7320688553,project_finance
S03,2030-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,9,0.5375000000000001,9000,45.0,53.099999999999994,6696000,3599100.0000000005,3.65,13136715.000000002,21234.69,1167907.95,3400000.0,683829.0000000001,5251736.95,7884978.050000002,0.0,0.0,0.0,3737503.9817538946,5611867.840471314,617305462.4518446,9349371.82222521,4147474.068246107,1036868.5170615268,6848109.532938475,6848109.532938475,-2501262.2892867345,-2501262.2892867345,0.0,0.0,0.0,0.0,262734.30000000005,6585375.232938475,0.7043655293806803,18738437.48919314,95008922.53917931,0.19722818645233953,-2763996.5892867344,project_finance
S03,2030-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,10,0.5750000000000001,9000,45.0,53.099999999999994,6048000,3477600.0000000005,3.65,12693240.000000002,20517.84,1128481.2,3400000.0,660744.0000000001,5189225.2,7504014.800000002,0.0,0.0,0.0,3703832.774711067,5611867.840471314,611693594.6113733,9315700.615182381,3800182.025288935,950045.5063222337,6553969.293677768,6553969.293677768,-2761731.3215046134,-2761731.3215046134,0.0,0.0,0.0,0.0,253864.80000000005,6300104.493677768,0.6762888540460492,25038541.98287091,104324623.1543617,0.24000606209545725,-3015596.121504613,project_finance
S03,2030-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,11,0.6125,9000,45.0,53.099999999999994,6696000,4101300.0000000005,3.65,14969745.000000002,24197.67,1330871.8499999999,3400000.0,779247.0000000001,5510118.85,9459626.150000002,0.0,0.0,0.0,3670161.5676682396,5611867.840471314,606081726.770902,9282029.408139553,5789464.582331763,1447366.1455829407,8012260.004417062,8012260.004417062,-1269769.403722491,-1269769.403722491,0.0,0.0,0.0,0.0,299394.9,7712865.104417061,0.8309459887784381,32751407.08728797,113606652.56250125,0.2882877573500339,-1569164.3037224915,project_finance
S03,2030-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,12,0.6500000000000001,9000,45.0,53.099999999999994,6480000,4212000.000000001,3.65,15373800.000000004,24850.8,1366794.0,3400000.0,800280.0000000002,5567074.0,9806726.000000004,0.0,0.0,0.0,3636490.360625412,5611867.840471315,600469858.9304308,9248358.201096727,6170235.639374591,1542558.9098436479,8264167.090156356,8264167.090156356,-984191.1109403707,-984191.1109403707,0.0,0.0,0.0,0.0,307476.00000000006,7956691.090156356,0.8603355230350834,43611973.177444324,113202598.07798731,0.3852559386260662,-1291667.1109403707,project_finance
S03,2030-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,13,0.6875,9000,45.0,53.099999999999994,6696000,4603500.0,3.65,16802775.0,27160.649999999994,1493835.7499999998,3400000.0,874665.0,5768500.75,11034274.25,0.0,0.0,0.0,3602819.153582584,5611867.840471315,594857991.0899595,9214686.9940539,7431455.096417416,1857863.774104354,9176410.475895647,9176410.475895647,-38276.51815825328,-38276.51815825328,0.0,0.0,0.0,0.0,336055.5,8840354.975895647,0.9593765888738485,54634754.715839975,112798543.59347339,0.48435691610295917,-374332.0181582533,project_finance
S03,2030-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,14,0.7250000000000001,9000,45.0,53.099999999999994,6480000,4698000.000000001,3.65,17147700.000000004,27718.199999999997,1524500.9999999998,3400000.0,892620.0000000002,5817121.0,11330579.000000004,0.0,0.0,0.0,3569147.9465397564,5611867.840471316,589246123.2494882,9181015.787011072,7761431.053460248,1940357.763365062,9390221.236634942,9390221.236634942,209205.44962386973,209205.44962386973,0.0,0.0,0.0,0.0,342954.00000000006,9047267.236634942,0.9854320531105771,65035506.327474914,112394489.10895945,0.5786360776499196,-133748.55037613027,project_finance
S03,2030-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,15,0.7625000000000002,9000,45.0,53.099999999999994,6696000,5105700.000000001,3.65,18635805.000000004,30123.63,1656799.6500000001,3400000.0,970083.0000000002,6026882.65,12608922.350000003,0.0,0.0,0.0,3535476.739496929,5611867.840471316,583634255.409017,9147344.579968246,9073445.610503074,2268361.4026257684,10340560.947374236,10340560.947374236,1193216.3674059901,1193216.3674059901,0.0,0.0,0.0,0.0,372716.1000000001,9967844.847374236,1.0896981916700506,75199210.54984915,111990434.62444553,0.6714788705127008,820500.2674059905,project_finance
S03,2030-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,16,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,3501805.5324541014,5611867.840471317,578022387.5685457,9113673.37292542,9894440.867545899,2473610.2168864748,10922636.183113527,10922636.183113527,1808962.8101881072,1808962.8101881072,0.0,0.0,0.0,0.0,391046.4,10531589.783113526,1.1555812186994108,84645003.45796268,111586380.13993162,0.7585603489585028,1417916.4101881068,project_finance
S03,2030-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,17,0.8,9000,45.0,53.099999999999994,6480000,5184000.0,3.65,18921600.0,30585.599999999995,1682207.9999999998,3400000.0,984960.0,6067168.0,12854432.0,0.0,0.0,0.0,3468134.3254112736,5611867.840471317,572410519.7280744,9080002.165882591,9386297.674588727,2346574.4186471817,10507857.581352819,10507857.581352819,1427855.4154702276,1427855.4154702276,0.0,0.0,0.0,0.0,378432.0,10129425.581352819,1.1155752384524042,92406975.91431549,111182325.65541768,0.831130086275657,1049423.4154702276,project_finance
S03,2030-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,18,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,3434463.1183684464,5611867.840471318,566798651.8876032,9046330.958839765,9961783.281631554,2490445.8204078884,10905800.579592112,10905800.579592112,1859469.6207523476,1859469.6207523476,0.0,0.0,0.0,0.0,391046.4,10514754.179592112,1.1623225180941954,98838153.54631202,110778271.17090376,0.8922160682019395,1468423.2207523473,project_finance
S03,2030-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,19,0.8,9000,45.0,53.099999999999994,6480000,5184000.0,3.65,18921600.0,30585.599999999995,1682207.9999999998,3400000.0,984960.0,6067168.0,12854432.0,0.0,0.0,0.0,3400791.9113256186,5611867.840471318,561186784.0471319,9012659.751796937,9453640.088674381,2363410.0221685953,10491021.977831405,10491021.977831405,1478362.226034468,1478362.226034468,0.0,0.0,0.0,0.0,378432.0,10112589.977831405,1.1220427993872912,103720492.80018353,110374216.68638983,0.9397166830627505,1099930.226034468,project_finance
S03,2030-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,20,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,3367120.704282791,5611867.840471319,555574916.2066606,8978988.54475411,10029125.69571721,2507281.4239293025,10888964.976070698,10888964.976070698,1909976.431316588,1909976.431316588,0.0,0.0,0.0,0.0,391046.4,10497918.576070698,1.1691649369799015,108196781.07905504,109970162.20187591,0.9838739792020547,1518930.0313165877,project_finance
S03,2031-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,21,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,3333449.497239963,5611867.84047132,549963048.3661894,8945317.337711282,10062796.902760036,2515699.225690009,10880547.174309991,10880547.174309991,1935229.8365987092,1935229.8365987092,0.0,0.0,0.0,0.0,391046.4,10489500.77430999,1.1726247799045437,112100906.62042657,109566107.71736199,1.0231348813595111,1544183.4365987089,project_finance
S03,2031-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,22,0.8,9000,45.0,53.099999999999994,6048000,4838400.0,3.65,17660160.0,28546.559999999998,1570060.7999999998,3400000.0,919296.0,5889356.8,11770803.2,0.0,0.0,0.0,3299778.290197136,5611867.84047132,544351180.5257181,8911646.130668456,8471024.909802863,2117756.227450716,9653046.972549284,9653046.972549284,741400.8418808281,741400.8418808281,0.0,0.0,0.0,0.0,353203.2,9299843.772549285,1.0435607110278862,115100645.89929809,109162053.23284805,1.0544016211730896,388197.6418808289,project_finance
